NO2(t-4),NO2(t-3),NO2(t-2),NO2(t-1),NO2(t)
0.054404775459551885,0.07043593321535199,0.11609590354816343,0.140460008791183,0.26878904630324396
0.07043593321535199,0.11609590354816343,0.140460008791183,0.26878904630324396,0.21533905672414325
0.11609590354816343,0.140460008791183,0.26878904630324396,0.21533905672414325,0.1618890518740881
0.140460008791183,0.26878904630324396,0.21533905672414325,0.1618890518740881,0.10843907756594176
0.26878904630324396,0.21533905672414325,0.1618890518740881,0.10843907756594176,0.07727953506418811
0.21533905672414325,0.1618890518740881,0.10843907756594176,0.07727953506418811,0.046119977291479985
0.1618890518740881,0.10843907756594176,0.07727953506418811,0.046119977291479985,0.147545701079742
0.10843907756594176,0.07727953506418811,0.046119977291479985,0.147545701079742,0.10996007989274656
0.07727953506418811,0.046119977291479985,0.147545701079742,0.10996007989274656,0.07237442816384243
0.046119977291479985,0.147545701079742,0.10996007989274656,0.07237442816384243,0.03341135162117673
0.147545701079742,0.10996007989274656,0.07237442816384243,0.03341135162117673,0.03530771400654378
0.10996007989274656,0.07237442816384243,0.03341135162117673,0.03530771400654378,0.03720406112095645
0.07237442816384243,0.03341135162117673,0.03530771400654378,0.03720406112095645,0.03647736221506537
0.03341135162117673,0.03530771400654378,0.03720406112095645,0.03647736221506537,0.06609406492525663
0.03530771400654378,0.03720406112095645,0.03647736221506537,0.06609406492525663,0.11500070124222497
0.03720406112095645,0.03647736221506537,0.06609406492525663,0.11500070124222497,0.09213785298200197
0.03647736221506537,0.06609406492525663,0.11500070124222497,0.09213785298200197,0.09002824698972842
0.06609406492525663,0.11500070124222497,0.09213785298200197,0.09002824698972842,0.08504620502123642
0.11500070124222497,0.09213785298200197,0.09002824698972842,0.08504620502123642,0.09315170691397959
0.09213785298200197,0.09002824698972842,0.08504620502123642,0.09315170691397959,0.10125719353576831
0.09002824698972842,0.08504620502123642,0.09315170691397959,0.10125719353576831,0.12581565221513133
0.08504620502123642,0.09315170691397959,0.10125719353576831,0.12581565221513133,0.33423693606503424
0.09315170691397959,0.10125719353576831,0.12581565221513133,0.33423693606503424,0.3458014771044414
0.10125719353576831,0.12581565221513133,0.33423693606503424,0.3458014771044414,0.13868592093750462
0.12581565221513133,0.33423693606503424,0.3458014771044414,0.13868592093750462,0.11248175731790236
0.33423693606503424,0.3458014771044414,0.13868592093750462,0.11248175731790236,0.08627753261448265
0.3458014771044414,0.13868592093750462,0.11248175731790236,0.08627753261448265,0.2743748712658546
0.13868592093750462,0.11248175731790236,0.08627753261448265,0.2743748712658546,0.16378049701214611
0.11248175731790236,0.08627753261448265,0.2743748712658546,0.16378049701214611,0.17132802877389872
0.08627753261448265,0.2743748712658546,0.16378049701214611,0.17132802877389872,0.27749533808304805
0.2743748712658546,0.16378049701214611,0.17132802877389872,0.27749533808304805,0.2770842287202915
0.16378049701214611,0.17132802877389872,0.27749533808304805,0.2770842287202915,0.2787163272401818
0.17132802877389872,0.27749533808304805,0.2770842287202915,0.2787163272401818,0.17132842581871247
0.27749533808304805,0.2770842287202915,0.2787163272401818,0.17132842581871247,0.07022957680886896
0.2770842287202915,0.2787163272401818,0.17132842581871247,0.07022957680886896,0.11185315902292278
0.2787163272401818,0.17132842581871247,0.07022957680886896,0.11185315902292278,0.07520754143254257
0.17132842581871247,0.07022957680886896,0.11185315902292278,0.07520754143254257,0.06301063017242498
0.07022957680886896,0.11185315902292278,0.07520754143254257,0.06301063017242498,0.05927760719782385
0.11185315902292278,0.07520754143254257,0.06301063017242498,0.05927760719782385,0.08919991988246492
0.07520754143254257,0.06301063017242498,0.05927760719782385,0.08919991988246492,0.11482917788267358
0.06301063017242498,0.05927760719782385,0.08919991988246492,0.11482917788267358,0.08900862063699669
0.05927760719782385,0.08919991988246492,0.11482917788267358,0.08900862063699669,0.05955569891248813
0.08919991988246492,0.11482917788267358,0.08900862063699669,0.05955569891248813,0.031135353310022124
0.11482917788267358,0.08900862063699669,0.05955569891248813,0.031135353310022124,0.09266922111046957
0.08900862063699669,0.05955569891248813,0.031135353310022124,0.09266922111046957,0.05438226607280164
0.05955569891248813,0.031135353310022124,0.09266922111046957,0.05438226607280164,0.0938053495741358
0.031135353310022124,0.09266922111046957,0.05438226607280164,0.0938053495741358,0.05981487755015774
0.09266922111046957,0.05438226607280164,0.0938053495741358,0.05981487755015774,0.1434972183651185
0.05438226607280164,0.0938053495741358,0.05981487755015774,0.1434972183651185,0.16098973009993064
0.0938053495741358,0.05981487755015774,0.1434972183651185,0.16098973009993064,0.15824337112304063
0.05981487755015774,0.1434972183651185,0.16098973009993064,0.15824337112304063,0.12310469131048488
0.1434972183651185,0.16098973009993064,0.15824337112304063,0.12310469131048488,0.09720139603399877
0.16098973009993064,0.15824337112304063,0.12310469131048488,0.09720139603399877,0.09433642755447028
0.15824337112304063,0.12310469131048488,0.09720139603399877,0.09433642755447028,0.10521598993534156
0.12310469131048488,0.09720139603399877,0.09433642755447028,0.10521598993534156,0.12097905081611646
0.09720139603399877,0.09433642755447028,0.10521598993534156,0.12097905081611646,0.11294126033507648
0.09433642755447028,0.10521598993534156,0.12097905081611646,0.11294126033507648,0.13178755744627615
0.10521598993534156,0.12097905081611646,0.11294126033507648,0.13178755744627615,0.1797562364745157
0.12097905081611646,0.11294126033507648,0.13178755744627615,0.1797562364745157,0.13440921380973173
0.11294126033507648,0.13178755744627615,0.1797562364745157,0.13440921380973173,0.09079840703177358
0.13178755744627615,0.1797562364745157,0.13440921380973173,0.09079840703177358,0.040542841501909344
0.1797562364745157,0.13440921380973173,0.09079840703177358,0.040542841501909344,0.04815629797370316
0.13440921380973173,0.09079840703177358,0.040542841501909344,0.04815629797370316,0.07442931832658684
0.09079840703177358,0.040542841501909344,0.04815629797370316,0.07442931832658684,0.10070232340851606
0.040542841501909344,0.04815629797370316,0.07442931832658684,0.10070232340851606,0.1460899209990771
0.04815629797370316,0.07442931832658684,0.10070232340851606,0.1460899209990771,0.17446427048696264
0.07442931832658684,0.10070232340851606,0.1460899209990771,0.17446427048696264,0.0702624093607774
0.10070232340851606,0.1460899209990771,0.17446427048696264,0.0702624093607774,0.14287561416724306
0.1460899209990771,0.17446427048696264,0.0702624093607774,0.14287561416724306,0.03773770462162604
0.17446427048696264,0.0702624093607774,0.14287561416724306,0.03773770462162604,0.282578870814323
0.0702624093607774,0.14287561416724306,0.03773770462162604,0.282578870814323,0.3582209777955436
0.14287561416724306,0.03773770462162604,0.282578870814323,0.3582209777955436,0.147257996299298
0.03773770462162604,0.282578870814323,0.3582209777955436,0.147257996299298,0.18542933494138517
0.282578870814323,0.3582209777955436,0.147257996299298,0.18542933494138517,0.10292385022541153
0.3582209777955436,0.147257996299298,0.18542933494138517,0.10292385022541153,0.019568323105051688
0.147257996299298,0.18542933494138517,0.10292385022541153,0.019568323105051688,0.05566003263830535
0.18542933494138517,0.10292385022541153,0.019568323105051688,0.05566003263830535,0.0421403665810923
0.10292385022541153,0.019568323105051688,0.05566003263830535,0.0421403665810923,0.07239519666179381
0.019568323105051688,0.05566003263830535,0.0421403665810923,0.07239519666179381,0.09101746887229742
0.05566003263830535,0.0421403665810923,0.07239519666179381,0.09101746887229742,0.1296250834099528
0.0421403665810923,0.07239519666179381,0.09101746887229742,0.1296250834099528,0.23277856297631636
0.07239519666179381,0.09101746887229742,0.1296250834099528,0.23277856297631636,0.1254502946316853
0.09101746887229742,0.1296250834099528,0.23277856297631636,0.1254502946316853,0.16879242423835192
0.1296250834099528,0.23277856297631636,0.1254502946316853,0.16879242423835192,0.1884928716406649
0.23277856297631636,0.1254502946316853,0.16879242423835192,0.1884928716406649,0.16144584296523326
0.1254502946316853,0.16879242423835192,0.1884928716406649,0.16144584296523326,0.13439878374789285
0.16879242423835192,0.1884928716406649,0.16144584296523326,0.13439878374789285,0.188931743598477
0.1884928716406649,0.16144584296523326,0.13439878374789285,0.188931743598477,0.1613798877132833
0.16144584296523326,0.13439878374789285,0.188931743598477,0.1613798877132833,0.1625356393533227
0.13439878374789285,0.188931743598477,0.1613798877132833,0.1625356393533227,0.15348277326395512
0.188931743598477,0.1613798877132833,0.1625356393533227,0.15348277326395512,0.1618738267325753
0.1613798877132833,0.1625356393533227,0.15348277326395512,0.1618738267325753,0.12884881498615716
0.1625356393533227,0.15348277326395512,0.1618738267325753,0.12884881498615716,0.09582381851069346
0.15348277326395512,0.1618738267325753,0.12884881498615716,0.09582381851069346,0.06279888311904724
0.1618738267325753,0.12884881498615716,0.09582381851069346,0.06279888311904724,0.038033258672619336
0.12884881498615716,0.09582381851069346,0.06279888311904724,0.038033258672619336,0.05960621522956397
0.09582381851069346,0.06279888311904724,0.038033258672619336,0.05960621522956397,0.12309232183744032
0.06279888311904724,0.038033258672619336,0.05960621522956397,0.12309232183744032,0.32574196375188536
0.038033258672619336,0.05960621522956397,0.12309232183744032,0.32574196375188536,0.37265338879581067
0.05960621522956397,0.12309232183744032,0.32574196375188536,0.37265338879581067,0.1459971804931516
0.12309232183744032,0.32574196375188536,0.37265338879581067,0.1459971804931516,0.09445757203553515
0.32574196375188536,0.37265338879581067,0.1459971804931516,0.09445757203553515,0.08959936223607814
0.37265338879581067,0.1459971804931516,0.09445757203553515,0.08959936223607814,0.0
0.1459971804931516,0.09445757203553515,0.08959936223607814,0.0,0.014404816385709618
0.09445757203553515,0.08959936223607814,0.0,0.014404816385709618,0.014404816385709618
